hd,smartContractId,name,object,info,price,img
352682,98627,352682,star,,0.15,
352826,98628,352826,star,,0.15,
352860,98629,352860,star,,0.15,
352914,98630,352914,star,,0.15,
352938,98631,352938,star,,0.15,
352974,98632,352974,star,,0.15,
352975,98633,352975,star,,0.15,
353051,98634,353051,star,,0.15,
353056,98635,353056,star,,0.15,
353091,98636,353091,star,,0.15,
353102,98637,353102,star,,0.15,
353127,98638,353127,star,,0.15,
353181,98639,353181,star,,0.15,
353213,98640,353213,star,,0.15,
353229,98641,353229,star,,0.15,
353271,98642,353271,star,,0.15,
353300,98643,353300,star,,0.15,
353315,98644,353315,star,,0.15,
353379,98645,353379,star,,0.15,
353408,98646,353408,star,,0.15,
353446,98647,353446,star,,0.15,
353453,98648,353453,star,,0.15,
353500,98649,353500,star,,0.15,
353525,98650,353525,star,,0.15,
353577,98651,353577,star,,0.15,
353625,98652,353625,star,,0.15,
353692,98653,353692,star,,0.15,
353753,98654,353753,star,,0.15,
353911,98655,353911,star,,0.15,
354088,98656,354088,star,,0.15,
354361,98657,354361,star,,0.15,
354449,98658,354449,star,,0.15,
354511,98659,354511,star,,0.15,
354581,98660,354581,star,,0.15,
354615,98661,354615,star,,0.15,
354754,98662,354754,star,,0.15,
354833,98663,354833,star,,0.15,
354850,98664,354850,star,,0.15,
354963,98665,354963,star,,0.15,
355163,98666,355163,star,,0.15,
355183,98667,355183,star,,0.15,
355413,98668,355413,star,,0.15,
355455,98669,355455,star,,0.15,
355469,98670,355469,star,,0.15,
355533,98671,355533,star,,0.15,
355547,98672,355547,star,,0.15,
355657,98673,355657,star,,0.15,
355719,98674,355719,star,,0.15,
355759,98675,355759,star,,0.15,
355915,98676,355915,star,,0.15,
356213,98677,356213,star,,0.15,
356342,98678,356342,star,,0.15,
356404,98679,356404,star,,0.15,
356668,98680,356668,star,,0.15,
356938,98681,356938,star,,0.15,
356994,98682,356994,star,,0.15,
357068,98683,357068,star,,0.15,
357219,98684,357219,star,,0.15,
358025,98685,358025,star,,0.15,
358431,98686,358431,star,,0.15,
18622,98687,Acamar,star,,0.15,
Beta Cancri b,98688,Beta_Cancri_b,star,"β Cancri (Beta Cancri, Al Tarf) is the brightest star in the zodiacal constellation Cancer. At approximately 290 light years from earth, it has a visual apparent magnitude of +3.5 and absolute magnitude of −1.2. The star is an orange K-type giant, about 61 times the radius of the Sun.",0.15,
10144,98689,Achernar,star,"Achernar  is the name of the primary (or 'A') component of the binary system designated Alpha Eridani (α Eridani, abbreviated Alf Eri, α Eri), which is the brightest 'star' or point of light in, and lying at the southern tip of, the constellation of Eridanus, and the tenth-brightest in the night sky.",0.15,
Beta Ursae Minoris b,98690,Beta_Ursae_Minoris_b,star,"Beta Ursae Minoris (β Ursae Minoris, abbreviated Beta UMi, β UMi), also named Kochab, is the brightest star in the bowl of the Little Dipper asterism (which is part of the constellation of Ursa Minor), and only slightly fainter than Polaris, the northern pole star and brightest star in Ursa Minor.",0.15,
108248,98691,Acrux,star,,0.15,
52089,98692,Adhara,star,,0.15,
178524,98693,Albaldah,star,,0.15,
183912,98694,Albireo,star,"Albireo is the traditional name for the double star also designated Beta Cygni (β Cygni, abbreviated Beta Cyg, β Cyg), although the International Astronomical Union now regards the name as only applying to the brightest component.",0.15,
116842,98695,Alcor,star,Alcor may refer to:,0.15,
23630,98696,Alcyone,star,"In Greek mythology, Alcyone or Alkyone (; Ancient Greek: Ἁλκυόνη, Halkyónē derived from alkyon αλκυων ""kingfisher"") was the daughter of Aeolus, either by Enarete or Aegiale.",0.15,
29139,98697,Aldebaran,star,"Aldebaran, designated Alpha Tauri (α Tauri, abbreviated Alpha Tau, α Tau), is an orange giant star located about 65 light years from the Sun in the zodiac constellation of Taurus.",0.15,
203280,98698,Alderamin,star,,0.15,
886,98699,Algenib,star,"Algenib (from Arabic الجنب al-janb, ""the flank"" or الجانب al-jānib, ""the flank"") is a name of the following stars:",0.15,
89484,98700,Algieba,star,,0.15,
19356,98701,Algol,star,"Algol, designated Beta Persei (β Persei, abbreviated Beta Per, β Per), known colloquially as the Demon Star, is a bright multiple star in the constellation of Perseus.",0.15,
108767,98702,Algorab,star,,0.15,
47105,98703,Alhena,star,,0.15,
112185,98704,Alioth,star,,0.15,
120315,98705,Alkaid,star,,0.15,
12533,98706,Almaak,star,,0.15,
209952,98707,Alnair,star,Alnair is a traditional name for two different stars:,0.15,
35497,98708,Alnath,star,,0.15,
37128,98709,Alnilam,star,"Alnilam, designated Epsilon Orionis (ε Orionis, abbreviated Epsilon Ori, ε Ori) and 46 Orionis (46 Ori), is a large blue supergiant star some 2,000 light-years distant in the constellation of Orion.",0.15,
37742,98710,Alnitak,star,"Alnitak, designated Zeta Orionis (ζ Orionis, abbreviated Zeta Ori, ζ Ori) and 50 Orionis (50 Ori), is a multiple star several hundred parsecs from the Sun in the constellation of Orion.",0.15,
81797,98711,Alphard,star,"Alphard, also designated Alpha Hydrae (α Hydrae, abbreviated Alpha Hya, α Hya) is the brightest star in the constellation of Hydra.",0.15,
139006,98712,Alphekka,star,,0.15,
358,98713,Alpheratz,star,,0.15,
188512,98714,Alshain,star,,0.15,
187642,98715,Altair,star,"Altair (), also designated Alpha Aquilae (α Aquilae, abbreviated Alpha Aql, α Aql), is the brightest star in the constellation of Aquila and the twelfth brightest star in the night sky.",0.15,
58350,98716,Aludra,star,,0.15,
2261,98717,Ankaa,star,,0.15,
148478,98718,Antares,star,"Antares (), also designated Alpha Scorpii (α Scorpii, abbreviated Alpha Sco, α Sco), is on average the fifteenth-brightest star in the night sky, and the brightest star in the constellation of Scorpius.",0.15,
124897,98719,Arcturus,star,"Arcturus (), also designated Alpha Boötis (α Boötis, abbreviated Alpha Boo, α Boo), is the brightest star in the constellation of Boötes, the fourth-brightest in the night sky, and the brightest in the northern celestial hemisphere.",0.15,
36673,98720,Arneb,star,,0.15,
150798,98721,Atria,star,Atria may refer to:,0.15,
71129,98722,Avior,star,Avior may refer to:,0.15,
215441,98723,Babcock's star,star,,0.15,
111123,98724,Becrux,star,,0.15,
35468,98725,Bellatrix,star,"Bellatrix, also designated Gamma Orionis (γ Orionis, abbreviated Gamma Ori, γ Ori), is the third-brightest star in the constellation of Orion, 5° west of the red giant Alpha Orionis (Betelgeuse).",0.15,
39801,98726,Betelgeuse,star,"Betelgeuse, also designated Alpha Orionis (α Orionis, abbreviated Alpha Ori, α Ori), is the ninth-brightest star in the night sky and second-brightest in the constellation of Orion.",0.15,
184738,98727,Campbell's Hydrogen Star,star,,0.15,
45348,98728,Canopus,star,"Canopus (), also designated Alpha Carinae (α Carinae, abbreviated Alpha Car, α Car), is the brightest star in the southern constellation of Carina, and the second-brightest star in the night-time sky, after Sirius.",0.15,
34029,98729,Capella,star,"Capella, also designated Alpha Aurigae (α Aurigae, abbreviated Alpha Aur, α Aur), is the brightest star in the constellation of Auriga, the sixth-brightest in the night sky, and the third-brightest in the northern celestial hemisphere after Arcturus and Vega.",0.15,
432,98730,Caph,star,,0.15,
60179,98731,Castor,star,Castor most commonly refers to:,0.15,
161096,98732,Cebalrai,star,,0.15,
5394,98733,Cih,star,,0.15,
112413,98734,Cor Caroli,star,"Cor Caroli is the traditional name for the binary star also designated Alpha Canum Venaticorum (α Canum Venaticorum, abbreviated Alpha CVn, α CVn), although the International Astronomical Union now regards the name as only applying to the brightest component.",0.15,
33111,98735,Cursa,star,,0.15,
226868,98736,Cygnus X-1,star,"Cygnus X-1 (abbreviated Cyg X-1) is a galactic X-ray source in the constellation Cygnus, and the first such source widely accepted to be a black hole.",0.15,
197345,98737,Deneb,star,"Deneb (), also designated α Cygni (Latinised alpha Cygni, abbreviated Alpha Cyg, α Cyg), is the brightest star in the constellation of Cygnus.",0.15,
102647,98738,Denebola,star,"Denebola, also designated Beta Leonis (β Leonis, abbreviated Beta Leo, β Leo) is the second-brightest star in the zodiac constellation of Leo, although the two components of the γ Leonis double star are unresolved to the naked eye and have a combined magnitude brighter than β.",0.15,
4128,98739,Diphda,star,,0.15,
143275,98740,Dschubba,star,,0.15,
95689,98741,Dubhe,star,,0.15,
206778,98742,Enif,star,,0.15,
164058,98743,Etamin,star,,0.15,
216956,98744,Fomalhaut,star,"Fomalhaut, also designated Alpha Piscis Austrini (α Piscis Austrini, abbreviated Alpha PsA, α PsA) is the brightest star in the constellation of Piscis Austrinus and one of the brightest stars in the sky.",0.15,
108903,98745,Gacrux,star,,0.15,
197989,98746,Gienah,star,"Gienah was the traditional name of two stars, each marking a wing (Arabic al janāħ) of its constellation:",0.15,
106625,98747,Gienah Ghurab,star,,0.15,
58715,98748,Gomeisa,star,,0.15,
144217,98749,Graffias,star,Graffias is the proper name for some stars in the constellations between Scorpius and Libra.,0.15,
103095,98750,Groombridge 1830,star,Groombridge 1830 (also known as 1830 Groombridge or Argelander's Star) is a star in the constellation Ursa Major.,0.15,
122451,98751,Hadar,star,Hadar may refer to:,0.15,
12929,98752,Hamal,star,"Hamal, alternatively designated Alpha Arietis (α Arietis, abbreviated Alpha Ari, α Ari), is the brightest star in the northern zodiacal constellation of Aries.",0.15,
31398,98753,Hassaleh,star,,0.15,
37043,98754,Hatsya,star,,0.15,
129988,98755,Izar,star,"Izar (from the Arabic word ازار izār ""veil"") may refer to:",0.15,
33793,98756,Kapteyn's Star,star,Kapteyn's Star is a class M1 red subdwarf about 12.76 light years from Earth in the southern constellation Pictor,0.15,0.015
169022,98757,Kaus Australis,star,,0.15,
169916,98758,Kaus Borealis,star,,0.15,
168454,98759,Kaus Meridionalis,star,,0.15,
131873,98760,Kochab,star,,0.15,
148856,98761,Kornephoros,star,,0.15,
109379,98762,Kraz,star,Kraz may refer to:,0.15,
239960,98763,Kruger 60,star,Kruger 60 (DO Cephei) is a binary star system located 13.15 light-years from the Sun. These red dwarf stars orbit each other every 44.6 years.,0.15,
202560,98764,Lacaille 8760,star,"Lacaille 8760 (AX Microscopii) is a red dwarf star in the constellation Microscopium. Although it is generally too faint to be seen without a telescope, it is one of the nearest stars to the Sun at about 12.9 light-years' distance.",0.15,
217987,98765,Lacaille 9352,star,"Lacaille 9352 (Lac 9352) is a star in the southern constellation of Piscis Austrinus. With an apparent visual magnitude of 7.34, this star is too faint to be viewed with the naked eye even under excellent seeing conditions.",0.15,
95735,98766,Lalande 21185,star,"Lalande 21185 is a star in the constellation of Ursa Major, relevant for being the brightest red dwarf observable in the northern hemisphere (only AX Microscopii and Lacaille 9352, in the southern hemisphere, are brighter).",0.15,
218045,98767,Markab,star,Markab may refer to:,0.15,
215182,98768,Matar,star,Matar may refer to:,0.15,
106591,98769,Megrez,star,,0.15,
40183,98770,Menkalinan,star,,0.15,
18884,98771,Menkar,star,,0.15,
123139,98772,Menkent,star,,0.15,
95418,98773,Merak,star,Merak may refer to:,0.15,
80007,98774,Miaplacidus,star,,0.15,
36486,98775,Mintaka,star,"Mintaka, also designated Delta Orionis (δ Orionis, abbreviated Delta Ori, δ Ori) and 34 Orionis (34 Ori) is a multiple star some 1,200 light years from the Sun in the constellation of Orion.",0.15,
14386,98776,Mira,star,"Mira , alternatively designated Omicron Ceti (ο Ceti, abbreviated Omicron Cet, ο Cet) is a red giant star estimated to be 200–400 light years from the Sun in the constellation of Cetus.",0.15,
6860,98777,Mirach,star,,0.15,
20902,98778,Mirphak,star,,0.15,
44743,98779,Mirzam,star,,0.15,
116656,98780,Mizar,star,Mizar may refer to:,0.15,
121370,98781,Mufrid,star,,0.15,
66811,98782,Naos,star,Naos (ναός) may refer to:,0.15,
165135,98783,Nash,star,Nash or NASH may refer to:,0.15,
36079,98784,Nihal,star,Nihal may refer to:,0.15,
175191,98785,Nunki,star,Nunki may mean:,0.15,
10361,98786,p Eridani,star,"p Eridani (6 Eri, DUN 5) is a binary star system in the constellation of Eridanus (the River) whose distance is approximately 26 light-years.",0.15,
193924,98787,Peacock,star,,0.15,
103287,98788,Phad,star,,0.15,
37795,98789,Phakt,star,,0.15,
8890,98790,Polaris,star,"Polaris, designated Alpha Ursae Minoris (α Ursae Minoris, abbreviated Alpha UMi, α UMi), commonly the North Star or Pole Star, is the brightest star in the constellation of Ursa Minor.",0.15,
62509,98791,Pollux,star,Pollux may refer to:,0.15,
110379,98792,Porrima,star,Porrima may refer to:,0.15,
61421,98793,Procyon,star,"Procyon (BrE ; PRO-see-on), also designated Alpha Canis Minoris (α Canis Minoris, abbreviated Alpha CMi, α CMi), is the brightest star in the constellation of Canis Minor.",0.15,
84441,98794,Ras Elased Australis,star,,0.15,
156014,98795,Rasalgethi,star,,0.15,
159561,98796,Rasalhague,star,,0.15,
159181,98797,Rastaban,star,,0.15,
44179,98798,Red Rectangle,star,"The Red Rectangle Nebula, so called because of its red color and unique rectangular shape, is a protoplanetary nebula in the Monoceros constellation.",0.15,
87901,98799,Regulus,star,"Regulus, also designated Alpha Leonis (α Leonis, abbreviated Alpha Leo, α Leo), is the brightest star in the constellation of Leo and one of the brightest stars in the night sky, lying approximately 79 light years from the Sun.",0.15,
34085,98800,Rigel,star,"Rigel, also designated Beta Orionis (β Orionis, abbreviated Beta Ori, β Ori), is generally the seventh-brightest star in the night sky and the brightest star in the constellation of Orion—though periodically it is outshone within the constellation by the variable Betelgeuse.",0.15,
128620,98801,Rigil_Kentaurus,star,,0.15,
8538,98802,Ruchbah,star,The traditional star name Rucbah can refer to three different stars:,0.15,
209750,98803,Sadalmelik,star,,0.15,
204867,98804,Sadalsuud,star,,0.15,
194093,98805,Sadr,star,Sadr may refer to:,0.15,
38771,98806,Saiph,star,"Saiph, also designated Kappa Orionis (κ Orionis, abbreviated Kappa Ori, κ Ori) and 53 Orionis (53 Ori), is the sixth-brightest star in the constellation of Orion.",0.15,
159532,98807,Sargas,star,,0.15,
217906,98808,Scheat,star,,0.15,
158926,98809,Shaula,star,,0.15,
3712,98810,Shedir,star,,0.15,
174638,98811,Sheliak,star,,0.15,
11636,98812,Sheratan,star,,0.15,
48915,98813,Sirius,star,"Sirius (, a romanization of Greek Σείριος, Seirios, lit. ""glowing"" or ""scorching"") is a star system and the brightest star in the Earth's night sky.",0.15,
116658,98814,Spica,star,"Spica, also designated Alpha Virginis (α Virginis, abbreviated Alpha Vir, α Vir), is the brightest star in the constellation of Virgo and the 16th brightest star in the night sky.",0.15,
Sun,98815,Sun,star,"The Sun is the star at the center of the Solar System. It is a nearly perfect sphere of hot plasma, with internal convective motion that generates a magnetic field via a dynamo process.",0.15,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Solar_prominence_from_STEREO_spacecraft_September_29%2C_2008.jpg/1024px-Solar_prominence_from_STEREO_spacecraft_September_29%2C_2008.jpg
186791,98816,Tarazed,star,,0.15,
123299,98817,Thuban,star,"Thuban, also designated Alpha Draconis (α Draconis, abbreviated Alpha Dra, α Dra), is a star (or star system) in the constellation of Draco.",0.15,
80404,98818,Tureis,star,Tureis is a traditional Arabic name for two different stars:,0.15,
140573,98819,Unukalhai,star,,0.15,
172167,98820,Vega,star,"Vega, also designated Alpha Lyrae (α Lyrae, abbreviated Alpha Lyr or α Lyr), is the brightest star in the constellation of Lyra, the fifth-brightest star in the night sky, and the second-brightest star in the northern celestial hemisphere, after Arcturus.",0.15,
113226,98821,Vindemiatrix,star,,0.15,
54605,98822,Wezen,star,,0.15,
25025,98823,Zaurak,star,,0.15,
97603,98824,Zosma,star,,0.15,
130841,98825,Zubenelgenubi,star,,0.15,
135742,98826,Zubeneschemali,star,,0.15,
Ariel_(moon),98827,Ariel_(moon),satellite,"Ariel is the fourth-largest of the 27 known moons of Uranus. Ariel orbits and rotates in the equatorial plane of Uranus, which is almost perpendicular to the orbit of Uranus and so has an extreme seasonal cycle.",5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Ariel_USGS.png/220px-Ariel_USGS.png
Callisto_(moon),98828,Callisto_(moon),satellite,"Callisto  (Jupiter IV) is the second-largest moon of Jupiter, after Ganymede. It is the third-largest moon in the Solar System after Ganymede and Saturn's largest moon Titan, and the largest object in the Solar System not to be properly differentiated.",5,https://upload.wikimedia.org/wikipedia/commons/e/e9/Callisto.jpg
Charon_(moon),98829,Charon_(moon),satellite,"Charon, also known as (134340) Pluto I, is the largest of the five known natural satellites of the dwarf planet Pluto.",5,https://upload.wikimedia.org/wikipedia/commons/2/2b/Charon_in_Color_%28HQ%29.jpg
Dione_(moon),98830,Dione_(moon),satellite,Greek: Διώνη) is a moon of Saturn. It was discovered by Italian astronomer Giovanni Domenico Cassini in 1684. It is named after the Titaness Dione of Greek mythology.,5,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Dione_in_natural_light.jpg/600px-Dione_in_natural_light.jpg
Enceladus,98831,Enceladus,satellite,"Enceladus (; en-SEL-ə-dəs) is the sixth-largest moon of Saturn. It is about 500 kilometers (310 mi) in diameter, about a tenth of that of Saturn's largest moon, Titan.",5,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/PIA17202-SaturnMoon-Enceladus-ApproachingFlyby-20151028.jpg/200px-PIA17202-SaturnMoon-Enceladus-ApproachingFlyby-20151028.jpg
Europa_(moon),98832,Europa_(moon),satellite,"Europa  ( listen) yoor-OH-pə, (Jupiter II), is the smallest of the four Galilean moons orbiting Jupiter, and the sixth-closest to the planet.",5,https://upload.wikimedia.org/wikipedia/commons/5/54/Europa-moon.jpg
Ganymede_(moon),98833,Ganymede_(moon),satellite,"Ganymede  (Jupiter III) is the largest and most massive moon of Jupiter and in the Solar System. The ninth largest object in the Solar System, it is the largest without a substantial atmosphere.",5,https://upload.wikimedia.org/wikipedia/commons/f/f2/Ganymede_g1_true-edit1.jpg
Iapetus_(moon),98834,Iapetus_(moon),satellite,"Iapetus (; Greek: Ιαπετός), or occasionally Japetus , is the third-largest natural satellite of Saturn, eleventh-largest in the Solar System, and the largest body in the Solar System known not to be in hydrostatic equilibrium.",5,https://upload.wikimedia.org/wikipedia/commons/c/c9/Iapetus_as_seen_by_the_Cassini_probe_-_20071008.jpg
Io_(moon),98835,Io_(moon),satellite,"Io (Jupiter I) is the innermost of the four Galilean moons of the planet Jupiter. It is the fourth-largest moon, has the highest density of all the moons, and has the least amount of water of any known astronomical object in the Solar System.",5,https://upload.wikimedia.org/wikipedia/commons/7/7b/Io_highest_resolution_true_color.jpg
Mimas_(moon),98836,Mimas_(moon),satellite,"Mimas is a moon of Saturn which was discovered in 1789 by William Herschel. It is named after Mimas, a son of Gaia in Greek mythology, and is also designated Saturn I.",5,https://upload.wikimedia.org/wikipedia/commons/b/bc/Mimas_Cassini.jpg
Miranda_(moon),98837,Miranda_(moon),satellite,"Miranda, also designated Uranus V, is the smallest and innermost of Uranus's five round satellites. It was discovered by Gerard Kuiper on 16 February 1948 at McDonald Observatory, and named after Miranda from William Shakespeare's play The Tempest.",5,https://upload.wikimedia.org/wikipedia/commons/d/d0/Miranda.jpg
Moon,98838,Moon,satellite,"The Moon is an astronomical body that orbits planet Earth, being Earth's only permanent natural satellite.",5,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/FullMoon2010.jpg/225px-FullMoon2010.jpg
Oberon_(moon),98839,Oberon_(moon),satellite,"Oberon, also designated Uranus IV, is the outermost major moon of the planet Uranus. It is the second-largest and second most massive of the Uranian moons, and the ninth most massive moon in the Solar System.",5,https://upload.wikimedia.org/wikipedia/commons/0/09/Voyager_2_picture_of_Oberon.jpg
Rhea_(moon),98840,Rhea_(moon),satellite,Ancient Greek: Ῥέᾱ) is the second-largest moon of Saturn and the ninth-largest moon in the Solar System.,5,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/PIA07763_Rhea_full_globe5.jpg/1024px-PIA07763_Rhea_full_globe5.jpg
Tethys_(moon),98841,Tethys_(moon),satellite,"Tethys (or Saturn III) is a mid-sized moon of Saturn about 1,060 km (660 mi) across. It was discovered by G. D.",5,https://upload.wikimedia.org/wikipedia/commons/b/bc/PIA18317-SaturnMoon-Tethys-Cassini-20150411.jpg
Titan_(moon),98842,Titan_(moon),satellite,"Titan is the largest moon of Saturn. It is the only moon known to have a dense atmosphere, and the only object in space other than Earth where clear evidence of stable bodies of surface liquid has been found.",5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/PIA20016-SaturnMoon-Titan-20151113.jpg/220px-PIA20016-SaturnMoon-Titan-20151113.jpg
Titania_(moon),98843,Titania_(moon),satellite,"Titania is the largest of the moons of Uranus and the eighth largest moon in the Solar System at a diameter of 1,578 kilometres (981 mi).",5,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/PIA00039_Titania.jpg/220px-PIA00039_Titania.jpg
Triton_(moon),98844,Triton_(moon),satellite,"Triton is the largest natural satellite of the planet Neptune, and the first Neptunian moon to be discovered.",5,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Triton_moon_mosaic_Voyager_2_%28large%29.jpg/300px-Triton_moon_mosaic_Voyager_2_%28large%29.jpg
Umbriel_(moon),98845,Umbriel_(moon),satellite,"Umbriel is a moon of Uranus discovered on October 24, 1851, by William Lassell. It was discovered at the same time as Ariel and named after a character in Alexander Pope's poem The Rape of the Lock.",5,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Umbriel_usgsx2.jpg/220px-Umbriel_usgsx2.jpg
Jupiter,98846,Jupiter,planet,"Jupiter is the fifth planet from the Sun and the largest in the Solar System. It is a giant planet with a mass one-thousandth that of the Sun, but two-and-a-half times that of all the other planets in the Solar System combined.",10,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Jupiter_and_its_shrunken_Great_Red_Spot.jpg/330px-Jupiter_and_its_shrunken_Great_Red_Spot.jpg
Mars,98847,Mars,planet,Mars is the fourth planet from the Sun and the second-smallest planet in the Solar System after Mercury.,10,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/OSIRIS_Mars_true_color.jpg/275px-OSIRIS_Mars_true_color.jpg
Mercury,98848,Mercury,planet,Mercury is the smallest and innermost planet in the Solar System. Its orbital period around the Sun of 87.97 days is the shortest of all the planets in the Solar System.,10,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Mercury_in_color_-_Prockter07-edit1.jpg/225px-Mercury_in_color_-_Prockter07-edit1.jpg
Neptune,98849,Neptune,planet,"Neptune is the eighth and farthest known planet from the Sun in the Solar System. In the Solar System, it is the fourth-largest planet by diameter, the third-most-massive planet, and the densest giant planet.",10,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Neptune_Full.jpg/275px-Neptune_Full.jpg
Saturn,98850,Saturn,planet,"Saturn is the sixth planet from the Sun and the second-largest in the Solar System, after Jupiter. It is a gas giant with an average radius about nine times that of Earth.",10,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Saturn_during_Equinox.jpg/330px-Saturn_during_Equinox.jpg
Uranus,98851,Uranus,planet,Uranus is the seventh planet from the Sun. It has the third-largest planetary radius and fourth-largest planetary mass in the Solar System.,10,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Uranus2.jpg/260px-Uranus2.jpg
10697,99853,109_Piscium_b,exoplanet,109 Piscium b (aka HD 10697 b) is a long-period extrasolar planet discovered in orbit around 109 Piscium.,1,https://upload.wikimedia.org/wikipedia/commons/1/19/109_Piscium_b_%28Celestia%29.JPG
Venus,98852,Venus,planet,"Venus is the second planet from the Sun, orbiting it every 224.7 Earth days. It has the longest rotation period (243 days) of any planet in the Solar System and rotates in the opposite direction to most other planets (meaning the sun would rise in the west and set in the east).",10,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Venus-real_color.jpg/260px-Venus-real_color.jpg
11 Comae Berenices b,98854,11_Comae_Berenices_b,exoplanet,"11 Comae Berenices b, (11 Com b) is an extrasolar planet orbiting the star 11 Comae Berenices, approximately 360.79lys away in the constellation of Coma Berenices.",1,
11 Ursae Minoris b,98855,11_Ursae_Minoris_b,exoplanet,"11 Ursae Minoris b is an extrasolar planet which orbits the K-type giant star 11 Ursae Minoris, located approximately 390 light years away in the constellation Ursa Minor.",1,
14 Andromedae b,98856,14_Andromedae_b,exoplanet,"14 Andromedae b (abbreviated 14 And b), also named Spe, is an extrasolar planet approximately 249 light years away in the constellation of Andromeda.",1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/14_And_b_rv.pdf/page1-400px-14_And_b_rv.pdf.jpg
14 Herculis b,98857,14_Herculis_b,exoplanet,14 Herculis b or 14 Her b is an extrasolar planet approximately 59 light-years away in the constellation of Hercules.,1,
186427,98858,16_Cygni_Bb,exoplanet,16 Cygni Bb or HD 186427 b is an extrasolar planet approximately 69 light-years away in the constellation of Cygnus.,1,
18 Delphini b,98859,18_Delphini_b,exoplanet,"18 Delphini b (abbreviated 18 Del b), also named Arion, is an extrasolar planet approximately 238 light-years away in the constellation of Delphinus.",1,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/18_Del_b_rv.pdf/page1-400px-18_Del_b_rv.pdf.jpg
1RXS J160929.1-210524 b,98860,1RXS_J160929.1-210524_b,exoplanet,,1,
23 Librae b,98861,23_Librae_b,exoplanet,23 Librae b (23 Lib b) is an extrasolar Jovian planet discovered in November 1999 orbiting the star 23 Librae.,1,
23 Librae c,98862,23_Librae_c,exoplanet,23 Librae c (23 Lib c) is an extrasolar planet like Jupiter discovered in 2009 orbiting the star 23 Librae.,1,
24 Sextantis b,98863,24_Sextantis_b,exoplanet,"24 Sextantis, often abbreviated as 24 Sex, is the Flamsteed designation of a 7th-magnitude star located approximately 253 light years away in the constellation of Sextans.",1,
24 Sextantis c,98864,24_Sextantis_c,exoplanet,"24 Sextantis, often abbreviated as 24 Sex, is the Flamsteed designation of a 7th-magnitude star located approximately 253 light years away in the constellation of Sextans.",1,
2M1207b,98865,2M1207b,exoplanet,"2M1207b is a planetary-mass object orbiting the brown dwarf 2M1207, in the constellation Centaurus, approximately 170 light-years from Earth.",1,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Exoplanet_Comparison_2M1207_b.png/400px-Exoplanet_Comparison_2M1207_b.png
2MASS J01225093-2439505 b,98866,2MASS_J01225093-2439505_b,exoplanet,,1,
2MASS J02192210-3925225 b,98867,2MASS_J02192210-3925225_b,exoplanet,,1,
2MASS J04414489+2301513 b,98868,2MASS_J04414489+2301513_b,exoplanet,2MASS J04414489+2301513 (often abbreviated as 2M J044144) is a young brown dwarf approximately 470 light years (145 parsecs) away with an orbiting companion about 5–10 times the mass of Jupiter.,1,
2MASS J19383260+4603591 b,98869,2MASS_J19383260+4603591_b,exoplanet,2MASS J19383260+4603591 b also known as Kepler-451b is a circumbinary exoplanet orbiting the star 2MASS J19383260+4603591. It has a mass of 604±32 Earth Masses or 1.9±0.1 Jupiter Masses.,1,
2MASS J21402931+1625183 Ab,98870,2MASS_J21402931+1625183_Ab,exoplanet,,1,
2MASS J22362452+4751425 b,98871,2MASS_J22362452+4751425_b,exoplanet,,1,
30 Arietis Bb,98872,30_Arietis_Bb,exoplanet,"30 Arietis Bb (sometimes abbreviated 30 Ari Bb) is an extrasolar planet which orbits the F-type main sequence star 30 Arietis B, located in a quadruple star system approximately 129 light years away in the constellation Aries.",1,
38 Virginis b,98873,38_Virginis_b,exoplanet,"38 Virginis b is a super-Jupiter exoplanet orbiting within the habitable zone of the star 38 Virginis about 107 light-years (32.7 parsecs, or nearly 1.01×1015 km) from Earth in the constellation Virgo.",1,
4 Ursae Majoris b,98874,4_Ursae_Majoris_b,exoplanet,"4 Ursae Majoris b (sometimes abbreviated 4 Uma b) is an extrasolar planet orbiting the star 4 Ursae Majoris, approximately 252 light-years away in the constellation of Ursa Major.",1,
41 Lyncis b,98875,41_Lyncis_b,exoplanet,"41 Lyncis b (abbreviated 41 Lyn b), also designated HD 81688 b and named Arkas, is an extrasolar planet approximately 249 light years from Earth in the constellation of Ursa Major.",1,
