hd,Name,Object,Info,Price,img,Skymap,wikipedia
235725,235725,star,,100,,yes,
235729,235729,star,,100,,yes,
235739,235739,star,,100,,yes,
235740,235740,star,,100,,yes,
235743,235743,star,,100,,yes,
235746,235746,star,,100,,yes,
235757,235757,star,,100,,yes,
235776,235776,star,,100,,yes,
235781,235781,star,,100,,yes,
235783,235783,star,,100,,yes,
235795,235795,star,,100,,yes,
235801,235801,star,,100,,yes,
235807,235807,star,,100,,yes,
235813,235813,star,,100,,yes,
235825,235825,star,,100,,yes,
235843,235843,star,,100,,yes,
235845,235845,star,,100,,yes,
235863,235863,star,,100,,yes,
235869,235869,star,,100,,yes,
235874,235874,star,,100,,yes,
235876,235876,star,,100,,yes,
235885,235885,star,,100,,yes,
235886,235886,star,,100,,yes,
235887,235887,star,,100,,yes,
235924,235924,star,,100,,yes,
235930,235930,star,,100,,yes,
235940,235940,star,,100,,yes,
235944,235944,star,,100,,yes,
235949,235949,star,,100,,yes,
235960,235960,star,,100,,yes,
235972,235972,star,,100,,yes,
235973,235973,star,,100,,yes,
235984,235984,star,,100,,yes,
235993,235993,star,,100,,yes,
235994,235994,star,,100,,yes,
236000,236000,star,,100,,yes,
236008,236008,star,,100,,yes,
236009,236009,star,,100,,yes,
236014,236014,star,,100,,yes,
236021,236021,star,,100,,yes,
236023,236023,star,,100,,yes,
236028,236028,star,,100,,yes,
236031,236031,star,,100,,yes,
236032,236032,star,,100,,yes,
236034,236034,star,,100,,yes,
236043,236043,star,,100,,yes,
236044,236044,star,,100,,yes,
236070,236070,star,,100,,yes,
236085,236085,star,,100,,yes,
236100,236100,star,,100,,yes,
236102,236102,star,,100,,yes,
236108,236108,star,,100,,yes,
236115,236115,star,,100,,yes,
236117,236117,star,,100,,yes,
236122,236122,star,,100,,yes,
236128,236128,star,,100,,yes,
236134,236134,star,,100,,yes,
236147,236147,star,,100,,yes,
236150,236150,star,,100,,yes,
236152,236152,star,,100,,yes,
236159,236159,star,,100,,yes,
236160,236160,star,,100,,yes,
236162,236162,star,,100,,yes,
236166,236166,star,,100,,yes,
236168,236168,star,,100,,yes,
236172,236172,star,,100,,yes,
236180,236180,star,,100,,yes,
236181,236181,star,,100,,yes,
236188,236188,star,,100,,yes,
236195,236195,star,,100,,yes,
236207,236207,star,,100,,yes,
236211,236211,star,,100,,yes,
236212,236212,star,,100,,yes,
236215,236215,star,,100,,yes,
236232,236232,star,,100,,yes,
236233,236233,star,,100,,yes,
236243,236243,star,,100,,yes,
236246,236246,star,,100,,yes,
236250,236250,star,,100,,yes,
236267,236267,star,,100,,yes,
236269,236269,star,,100,,yes,
236270,236270,star,,100,,yes,
236274,236274,star,,100,,yes,
236280,236280,star,,100,,yes,
236281,236281,star,,100,,yes,
236282,236282,star,,100,,yes,
236284,236284,star,,100,,yes,
236286,236286,star,,100,,yes,
236288,236288,star,,100,,yes,
236292,236292,star,,100,,yes,
236293,236293,star,,100,,yes,
236318,236318,star,,100,,yes,
236348,236348,star,,100,,yes,
236349,236349,star,,100,,yes,
236362,236362,star,,100,,yes,
236374,236374,star,,100,,yes,
236378,236378,star,,100,,yes,
236382,236382,star,,100,,yes,
236387,236387,star,,100,,yes,
236393,236393,star,,100,,yes,
236404,236404,star,,100,,yes,
236409,236409,star,,100,,yes,
236416,236416,star,,100,,yes,
236424,236424,star,,100,,yes,
236426,236426,star,,100,,yes,
236427,236427,star,,100,,yes,
236429,236429,star,,100,,yes,
236433,236433,star,,100,,yes,
236445,236445,star,,100,,yes,
236450,236450,star,,100,,yes,
236451,236451,star,,100,,yes,
236462,236462,star,,100,,yes,
236464,236464,star,,100,,yes,
236469,236469,star,,100,,yes,
236471,236471,star,,100,,yes,
236479,236479,star,,100,,yes,
236481,236481,star,,100,,yes,
236484,236484,star,,100,,yes,
236496,236496,star,,100,,yes,
236497,236497,star,,100,,yes,
236503,236503,star,,100,,yes,
236504,236504,star,,100,,yes,
236505,236505,star,,100,,yes,
236507,236507,star,,100,,yes,
236517,236517,star,,100,,yes,
236526,236526,star,,100,,yes,
236533,236533,star,,100,,yes,
236535,236535,star,,100,,yes,
236542,236542,star,,100,,yes,
236543,236543,star,,100,,yes,
236545,236545,star,,100,,yes,
236546,236546,star,,100,,yes,
236549,236549,star,,100,,yes,
236555,236555,star,,100,,yes,
236565,236565,star,,100,,yes,
236579,236579,star,,100,,yes,
236580,236580,star,,100,,yes,
236589,236589,star,,100,,yes,
236595,236595,star,,100,,yes,
236600,236600,star,,100,,yes,
236604,236604,star,,100,,yes,
236614,236614,star,,100,,yes,
236624,236624,star,,100,,yes,
236628,236628,star,,100,,yes,
236637,236637,star,,100,,yes,
236639,236639,star,,100,,yes,
236644,236644,star,,100,,yes,
236645,236645,star,,100,,yes,
236646,236646,star,,100,,yes,
236648,236648,star,,100,,yes,
236650,236650,star,,100,,yes,
236655,236655,star,,100,,yes,
236657,236657,star,,100,,yes,
236658,236658,star,,100,,yes,
236667,236667,star,,100,,yes,
236669,236669,star,,100,,yes,
236677,236677,star,,100,,yes,
236685,236685,star,,100,,yes,
236697,236697,star,,100,,yes,
236711,236711,star,,100,,yes,
236714,236714,star,,100,,yes,
236721,236721,star,,100,,yes,
236722,236722,star,,100,,yes,
236723,236723,star,,100,,yes,
236726,236726,star,,100,,yes,
236733,236733,star,,100,,yes,
236737,236737,star,,100,,yes,
236740,236740,star,,100,,yes,
236748,236748,star,,100,,yes,
236756,236756,star,,100,,yes,
236762,236762,star,,100,,yes,
236764,236764,star,,100,,yes,
236796,236796,star,,100,,yes,
236797,236797,star,,100,,yes,
236802,236802,star,,100,,yes,
236805,236805,star,,100,,yes,
236810,236810,star,,100,,yes,
236815,236815,star,,100,,yes,
236824,236824,star,,100,,yes,
236825,236825,star,,100,,yes,
236835,236835,star,,100,,yes,
236836,236836,star,,100,,yes,
236855,236855,star,,100,,yes,
236857,236857,star,,100,,yes,
236861,236861,star,,100,,yes,
236871,236871,star,,100,,yes,
236875,236875,star,,100,,yes,
236890,236890,star,,100,,yes,
236891,236891,star,,100,,yes,
236892,236892,star,,100,,yes,
236894,236894,star,,100,,yes,
236896,236896,star,,100,,yes,
236912,236912,star,,100,,yes,
236915,236915,star,,100,,yes,
236920,236920,star,,100,,yes,
236940,236940,star,,100,,yes,
236947,236947,star,,100,,yes,
236948,236948,star,,100,,yes,
236953,236953,star,,100,,yes,
236970,236970,star,,100,,yes,
236976,236976,star,,100,,yes,
236979,236979,star,,100,,yes,
236989,236989,star,,100,,yes,
236995,236995,star,,100,,yes,
237006,237006,star,,100,,yes,
237007,237007,star,,100,,yes,
237008,237008,star,,100,,yes,
237010,237010,star,,100,,yes,
237018,237018,star,,100,,yes,
237019,237019,star,,100,,yes,
237021,237021,star,,100,,yes,
237029,237029,star,,100,,yes,
237036,237036,star,,100,,yes,
237037,237037,star,,100,,yes,
237052,237052,star,,100,,yes,
237054,237054,star,,100,,yes,
237056,237056,star,,100,,yes,
237076,237076,star,,100,,yes,
237081,237081,star,,100,,yes,
237090,237090,star,,100,,yes,
237091,237091,star,,100,,yes,
237095,237095,star,,100,,yes,
237097,237097,star,,100,,yes,
237103,237103,star,,100,,yes,
237107,237107,star,,100,,yes,
237114,237114,star,,100,,yes,
237117,237117,star,,100,,yes,
237118,237118,star,,100,,yes,
237121,237121,star,,100,,yes,
237137,237137,star,,100,,yes,
237141,237141,star,,100,,yes,
237143,237143,star,,100,,yes,
237148,237148,star,,100,,yes,
237150,237150,star,,100,,yes,
237153,237153,star,,100,,yes,
237162,237162,star,,100,,yes,
237163,237163,star,,100,,yes,
237184,237184,star,,100,,yes,
237185,237185,star,,100,,yes,
237190,237190,star,,100,,yes,
237193,237193,star,,100,,yes,
237199,237199,star,,100,,yes,
237204,237204,star,,100,,yes,
237206,237206,star,,100,,yes,
237213,237213,star,,100,,yes,
237215,237215,star,,100,,yes,
237222,237222,star,,100,,yes,
237237,237237,star,,100,,yes,
237244,237244,star,,100,,yes,
237247,237247,star,,100,,yes,
237249,237249,star,,100,,yes,
237259,237259,star,,100,,yes,
237264,237264,star,,100,,yes,
237268,237268,star,,100,,yes,
237271,237271,star,,100,,yes,
237287,237287,star,,100,,yes,
237306,237306,star,,100,,yes,
237307,237307,star,,100,,yes,
237320,237320,star,,100,,yes,
237321,237321,star,,100,,yes,
237327,237327,star,,100,,yes,
237331,237331,star,,100,,yes,
237334,237334,star,,100,,yes,
237339,237339,star,,100,,yes,
237340,237340,star,,100,,yes,
237341,237341,star,,100,,yes,
237349,237349,star,,100,,yes,
237354,237354,star,,100,,yes,
237373,237373,star,,100,,yes,
237377,237377,star,,100,,yes,
237380,237380,star,,100,,yes,
237387,237387,star,,100,,yes,
237389,237389,star,,100,,yes,
237397,237397,star,,100,,yes,
237399,237399,star,,100,,yes,
237405,237405,star,,100,,yes,
237406,237406,star,,100,,yes,
237421,237421,star,,100,,yes,
237424,237424,star,,100,,yes,
237425,237425,star,,100,,yes,
237449,237449,star,,100,,yes,
237451,237451,star,,100,,yes,
237467,237467,star,,100,,yes,
237471,237471,star,,100,,yes,
237484,237484,star,,100,,yes,
237522,237522,star,,100,,yes,
237536,237536,star,,100,,yes,
237557,237557,star,,100,,yes,
237561,237561,star,,100,,yes,
237611,237611,star,,100,,yes,
237614,237614,star,,100,,yes,
237616,237616,star,,100,,yes,
237619,237619,star,,100,,yes,
237620,237620,star,,100,,yes,
237630,237630,star,,100,,yes,
237636,237636,star,,100,,yes,
237640,237640,star,,100,,yes,
237646,237646,star,,100,,yes,
237651,237651,star,,100,,yes,
237688,237688,star,,100,,yes,
237692,237692,star,,100,,yes,
237704,237704,star,,100,,yes,
237707,237707,star,,100,,yes,
237709,237709,star,,100,,yes,
237711,237711,star,,100,,yes,
237714,237714,star,,100,,yes,
237720,237720,star,,100,,yes,
237724,237724,star,,100,,yes,
237726,237726,star,,100,,yes,
237729,237729,star,,100,,yes,
237731,237731,star,,100,,yes,
237733,237733,star,,100,,yes,
237742,237742,star,,100,,yes,
237751,237751,star,,100,,yes,
237757,237757,star,,100,,yes,
237761,237761,star,,100,,yes,
237769,237769,star,,100,,yes,
237772,237772,star,,100,,yes,
237773,237773,star,,100,,yes,
237774,237774,star,,100,,yes,
237782,237782,star,,100,,yes,
237784,237784,star,,100,,yes,
237786,237786,star,,100,,yes,
237793,237793,star,,100,,yes,
237801,237801,star,,100,,yes,
237809,237809,star,,100,,yes,
237822,237822,star,,100,,yes,
237828,237828,star,,100,,yes,
237840,237840,star,,100,,yes,
237844,237844,star,,100,,yes,
237846,237846,star,,100,,yes,
237853,237853,star,,100,,yes,
237856,237856,star,,100,,yes,
237859,237859,star,,100,,yes,
237860,237860,star,,100,,yes,
237861,237861,star,,100,,yes,
237865,237865,star,,100,,yes,
237866,237866,star,,100,,yes,
237867,237867,star,,100,,yes,
237888,237888,star,,100,,yes,
237899,237899,star,,100,,yes,
237903,237903,star,,100,,yes,
237909,237909,star,,100,,yes,
237911,237911,star,,100,,yes,
237917,237917,star,,100,,yes,
237920,237920,star,,100,,yes,
237921,237921,star,,100,,yes,
237922,237922,star,,100,,yes,
237940,237940,star,,100,,yes,
237943,237943,star,,100,,yes,
237944,237944,star,,100,,yes,
237948,237948,star,,100,,yes,
237951,237951,star,,100,,yes,
237960,237960,star,,100,,yes,
237963,237963,star,,100,,yes,
237975,237975,star,,100,,yes,
237980,237980,star,,100,,yes,
237982,237982,star,,100,,yes,
237985,237985,star,,100,,yes,
237986,237986,star,,100,,yes,
237987,237987,star,,100,,yes,
237996,237996,star,,100,,yes,
238005,238005,star,,100,,yes,
238006,238006,star,,100,,yes,
238007,238007,star,,100,,yes,
238008,238008,star,,100,,yes,
238015,238015,star,,100,,yes,
238020,238020,star,,100,,yes,
238021,238021,star,,100,,yes,
238024,238024,star,,100,,yes,
238028,238028,star,,100,,yes,
238029,238029,star,,100,,yes,
238030,238030,star,,100,,yes,
238034,238034,star,,100,,yes,
238038,238038,star,,100,,yes,
238045,238045,star,,100,,yes,
238047,238047,star,,100,,yes,
238052,238052,star,,100,,yes,
238058,238058,star,,100,,yes,
238061,238061,star,,100,,yes,
238062,238062,star,,100,,yes,
238065,238065,star,,100,,yes,
238066,238066,star,,100,,yes,
238067,238067,star,,100,,yes,
238069,238069,star,,100,,yes,
238077,238077,star,,100,,yes,
238083,238083,star,,100,,yes,
238087,238087,star,,100,,yes,
238090,238090,star,,100,,yes,
238098,238098,star,,100,,yes,
238103,238103,star,,100,,yes,
238106,238106,star,,100,,yes,
238116,238116,star,,100,,yes,
238119,238119,star,,100,,yes,
238120,238120,star,,100,,yes,
238126,238126,star,,100,,yes,
238128,238128,star,,100,,yes,
238130,238130,star,,100,,yes,
238135,238135,star,,100,,yes,
238136,238136,star,,100,,yes,
238138,238138,star,,100,,yes,
238143,238143,star,,100,,yes,
238148,238148,star,,100,,yes,
238159,238159,star,,100,,yes,
238164,238164,star,,100,,yes,
238179,238179,star,,100,,yes,
238195,238195,star,,100,,yes,
238197,238197,star,,100,,yes,
238206,238206,star,,100,,yes,
238208,238208,star,,100,,yes,
238210,238210,star,,100,,yes,
238216,238216,star,,100,,yes,
238221,238221,star,,100,,yes,
238222,238222,star,,100,,yes,
238224,238224,star,,100,,yes,
238233,238233,star,,100,,yes,
238236,238236,star,,100,,yes,
238244,238244,star,,100,,yes,
238246,238246,star,,100,,yes,
238250,238250,star,,100,,yes,
238251,238251,star,,100,,yes,
238253,238253,star,,100,,yes,
238254,238254,star,,100,,yes,
238260,238260,star,,100,,yes,
238262,238262,star,,100,,yes,
238263,238263,star,,100,,yes,
238264,238264,star,,100,,yes,
238273,238273,star,,100,,yes,
238278,238278,star,,100,,yes,
238287,238287,star,,100,,yes,
238289,238289,star,,100,,yes,
238292,238292,star,,100,,yes,
238294,238294,star,,100,,yes,
238305,238305,star,,100,,yes,
238306,238306,star,,100,,yes,
238312,238312,star,,100,,yes,
238320,238320,star,,100,,yes,
238321,238321,star,,100,,yes,
238329,238329,star,,100,,yes,
238338,238338,star,,100,,yes,
238341,238341,star,,100,,yes,
238343,238343,star,,100,,yes,
238349,238349,star,,100,,yes,
238350,238350,star,,100,,yes,
238361,238361,star,,100,,yes,
238368,238368,star,,100,,yes,
238371,238371,star,,100,,yes,
238382,238382,star,,100,,yes,
238385,238385,star,,100,,yes,
238386,238386,star,,100,,yes,
238391,238391,star,,100,,yes,
238397,238397,star,,100,,yes,
238402,238402,star,,100,,yes,
238403,238403,star,,100,,yes,
238405,238405,star,,100,,yes,
238410,238410,star,,100,,yes,
238417,238417,star,,100,,yes,
238419,238419,star,,100,,yes,
238420,238420,star,,100,,yes,
238427,238427,star,,100,,yes,
238428,238428,star,,100,,yes,
238429,238429,star,,100,,yes,
238430,238430,star,,100,,yes,
238432,238432,star,,100,,yes,
238433,238433,star,,100,,yes,
238434,238434,star,,100,,yes,
238436,238436,star,,100,,yes,
238440,238440,star,,100,,yes,
238441,238441,star,,100,,yes,
238446,238446,star,,100,,yes,
238449,238449,star,,100,,yes,
238453,238453,star,,100,,yes,
238464,238464,star,,100,,yes,
238466,238466,star,,100,,yes,
238468,238468,star,,100,,yes,
238469,238469,star,,100,,yes,
238470,238470,star,,100,,yes,
238472,238472,star,,100,,yes,
238475,238475,star,,100,,yes,
238480,238480,star,,100,,yes,
238481,238481,star,,100,,yes,
238482,238482,star,,100,,yes,
238488,238488,star,,100,,yes,
238491,238491,star,,100,,yes,
238494,238494,star,,100,,yes,
238502,238502,star,,100,,yes,
238509,238509,star,,100,,yes,
238511,238511,star,,100,,yes,
238514,238514,star,,100,,yes,
238525,238525,star,,100,,yes,
238543,238543,star,,100,,yes,
238578,238578,star,,100,,yes,
238586,238586,star,,100,,yes,
238588,238588,star,,100,,yes,
238600,238600,star,,100,,yes,
238602,238602,star,,100,,yes,
238613,238613,star,,100,,yes,
238628,238628,star,,100,,yes,
238629,238629,star,,100,,yes,
238648,238648,star,,100,,yes,
238656,238656,star,,100,,yes,
238663,238663,star,,100,,yes,
238677,238677,star,,100,,yes,
238683,238683,star,,100,,yes,
238685,238685,star,,100,,yes,
238686,238686,star,,100,,yes,
238694,238694,star,,100,,yes,
238695,238695,star,,100,,yes,
238698,238698,star,,100,,yes,
238701,238701,star,,100,,yes,
238711,238711,star,,100,,yes,
238715,238715,star,,100,,yes,
238725,238725,star,,100,,yes,
238729,238729,star,,100,,yes,
238740,238740,star,,100,,yes,
238744,238744,star,,100,,yes,
238749,238749,star,,100,,yes,
238753,238753,star,,100,,yes,
238765,238765,star,,100,,yes,
238778,238778,star,,100,,yes,
238786,238786,star,,100,,yes,
238794,238794,star,,100,,yes,
238807,238807,star,,100,,yes,
238812,238812,star,,100,,yes,
238819,238819,star,,100,,yes,
238820,238820,star,,100,,yes,
238827,238827,star,,100,,yes,
238838,238838,star,,100,,yes,
238839,238839,star,,100,,yes,
238843,238843,star,,100,,yes,
238857,238857,star,,100,,yes,
238860,238860,star,,100,,yes,
238877,238877,star,,100,,yes,
238878,238878,star,,100,,yes,
238887,238887,star,,100,,yes,
238893,238893,star,,100,,yes,
238895,238895,star,,100,,yes,
238901,238901,star,,100,,yes,
238912,238912,star,,100,,yes,
238913,238913,star,,100,,yes,
238914,238914,star,,100,,yes,
238925,238925,star,,100,,yes,
238932,238932,star,,100,,yes,
238937,238937,star,,100,,yes,
238952,238952,star,,100,,yes,
238987,238987,star,,100,,yes,
238992,238992,star,,100,,yes,
239001,239001,star,,100,,yes,
239020,239020,star,,100,,yes,
239031,239031,star,,100,,yes,
239100,239100,star,,100,,yes,
239106,239106,star,,100,,yes,
239110,239110,star,,100,,yes,
239124,239124,star,,100,,yes,
239140,239140,star,,100,,yes,
239153,239153,star,,100,,yes,
239162,239162,star,,100,,yes,
239185,239185,star,,100,,yes,
239196,239196,star,,100,,yes,
239203,239203,star,,100,,yes,
239226,239226,star,,100,,yes,
239251,239251,star,,100,,yes,
239292,239292,star,,100,,yes,
239295,239295,star,,100,,yes,
239305,239305,star,,100,,yes,
239326,239326,star,,100,,yes,
239327,239327,star,,100,,yes,
239331,239331,star,,100,,yes,
239337,239337,star,,100,,yes,
239355,239355,star,,100,,yes,
239367,239367,star,,100,,yes,
239373,239373,star,,100,,yes,
239375,239375,star,,100,,yes,
239392,239392,star,,100,,yes,
239393,239393,star,,100,,yes,
239399,239399,star,,100,,yes,
239413,239413,star,,100,,yes,
239415,239415,star,,100,,yes,
239419,239419,star,,100,,yes,
239424,239424,star,,100,,yes,
239436,239436,star,,100,,yes,
239439,239439,star,,100,,yes,
239451,239451,star,,100,,yes,
239457,239457,star,,100,,yes,
239467,239467,star,,100,,yes,
239475,239475,star,,100,,yes,
239486,239486,star,,100,,yes,
239489,239489,star,,100,,yes,
239498,239498,star,,100,,yes,
239500,239500,star,,100,,yes,
239510,239510,star,,100,,yes,
239511,239511,star,,100,,yes,
239514,239514,star,,100,,yes,
239522,239522,star,,100,,yes,
239540,239540,star,,100,,yes,
239544,239544,star,,100,,yes,
239560,239560,star,,100,,yes,
239566,239566,star,,100,,yes,
239570,239570,star,,100,,yes,
239579,239579,star,,100,,yes,
239581,239581,star,,100,,yes,
239589,239589,star,,100,,yes,
239595,239595,star,,100,,yes,
239601,239601,star,,100,,yes,
239605,239605,star,,100,,yes,
239614,239614,star,,100,,yes,
239616,239616,star,,100,,yes,
239617,239617,star,,100,,yes,
239618,239618,star,,100,,yes,
239620,239620,star,,100,,yes,
239625,239625,star,,100,,yes,
239626,239626,star,,100,,yes,
239642,239642,star,,100,,yes,
239644,239644,star,,100,,yes,
239646,239646,star,,100,,yes,
239649,239649,star,,100,,yes,
239652,239652,star,,100,,yes,
239659,239659,star,,100,,yes,
239661,239661,star,,100,,yes,
239662,239662,star,,100,,yes,
239663,239663,star,,100,,yes,
239670,239670,star,,100,,yes,
239671,239671,star,,100,,yes,
239675,239675,star,,100,,yes,
239676,239676,star,,100,,yes,
239679,239679,star,,100,,yes,
239683,239683,star,,100,,yes,
